Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
RATHORE TRAVELS AGENCY,A/C Seater / Sleeper (2+1),23:55,04:30,04h 35m,400.0,31 Seats available,2.0,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
UPSRTC - KSN0275,Ordinary Non AC Seater 2+3,21:20,01:54,04h 34m,206.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
NEW RADHIKA TRAVEL,Non A/C Seater / Sleeper (2+1),20:00,23:15,03h 15m,600.0,44 Seats available,1.5,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
GV Tours,A/C Seater/Sleeper (2+1),13:00,17:45,04h 45m,463.0,42 Seats available,3.1,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Anshi Raj Shree Travels,Bharat Benz A/C Seater /Sleeper (2+1),14:00,17:15,03h 15m,739.0,12 Seats available,4.0,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
NueGo,Electric A/C Seater (2+2),14:00,18:15,04h 15m,284.0,13 Seats available,4.1,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),15:00,19:00,04h 00m,739.0,14 Seats available,3.7,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Shatabdi Travels,NON A/C Sleeper (2+1),20:00,00:00,04h 00m,474.0,21 Seats available,2.6,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Shree Raj Akanshi travels,A/C Seater / Sleeper (2+1),15:20,19:00,03h 40m,647.0,38 Seats available,3.8,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
GV Tours,A/C Seater/Sleeper (2+1),16:00,19:30,03h 30m,463.0,42 Seats available,3.1,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Sethi Yatra Company,Bharat Benz A/C Seater /Sleeper (2+1),16:00,19:50,03h 50m,463.0,31 Seats available,3.9,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Anshi Raj Shree Travels,Bharat Benz A/C Seater /Sleeper (2+1),16:00,19:30,03h 30m,462.0,20 Seats available,4.2,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
New Shree Mahaveer Travels,A/C Seater / Sleeper (2+1),16:35,21:50,05h 15m,1428.57,36 Seats available,4.1,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Navdeep Travels,NON A/C Sleeper (2+1),21:30,01:00,03h 30m,494.0,30 Seats available,2.0,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Shree Raj Akanshi travels,Bharat Benz A/C Seater /Sleeper (2+1),16:45,20:25,03h 40m,833.0,36 Seats available,3.8,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Ambika Tour and Travels,AC Sleeper (2+1),17:10,21:15,04h 05m,2400.0,34 Seats available,3.4,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
UPSRTC - KSN0275,Ordinary Non AC Seater 2+3,21:20,02:30,05h 10m,263.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
GV Tours,A/C Seater/Sleeper (2+1),13:00,20:45,07h 45m,463.0,42 Seats available,2.7,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
janta shatabdi travels,A/C Sleeper (2+1),14:30,20:30,06h 00m,647.0,29 Seats available,1.4,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
GV Tours,A/C Seater/Sleeper (2+1),16:00,20:50,04h 50m,463.0,32 Seats available,2.8,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Rinku Travels,NON AC Seater / Sleeper 2+1,19:00,00:59,05h 59m,300.0,47 Seats available,2.5,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Mansoori tour and travels,NON A/C Sleeper (1+2),19:00,01:10,06h 10m,630.0,48 Seats available,1.8,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
janta shatabdi travels,Non A/C Seater / Sleeper (2+1),19:15,23:59,04h 44m,416.0,41 Seats available,1.0,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Rinku Travels,NON AC Seater / Sleeper 2+1,20:00,01:50,05h 50m,300.0,27 Seats available,2.5,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Mansoori tour and travels,Non A/C Seater / Sleeper (2+1),20:00,00:40,04h 40m,630.0,40 Seats available,1.8,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
SHAGUN CARGO & TRAVELS,NON A/C Seater/ Sleeper (2+1),20:15,02:00,05h 45m,450.0,24 Seats available,1.6,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
SHAGUN CARGO & TRAVELS,NON A/C Sleeper (2+1),20:30,02:30,06h 00m,600.0,31 Seats available,1.8,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Shree Baba Travels,A/C Seater / Sleeper (2+1),21:00,03:30,06h 30m,499.0,38 Seats available,1.0,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:00,02:30,05h 30m,499.0,17 Seats available,2.8,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Rinku Travels,A/C Seater / Sleeper (2+1),21:15,02:55,05h 40m,400.0,48 Seats available,2.7,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
janta shatabdi travels,Non A/C Seater / Sleeper (2+1),21:15,01:59,04h 44m,463.0,40 Seats available,1.4,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Priya Bus Service,AC Seater (2+2),17:25,22:15,04h 50m,379.0,29 Seats available,4.1,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Jakhar Travels,A/C Seater / Sleeper (2+1),22:00,03:30,05h 30m,400.0,21 Seats available,3.9,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Babu Travels,A/C Sleeper (2+1),18:30,23:42,05h 12m,400.0,29 Seats available,3.9,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Verma Travels.,A/C Sleeper (2+1),19:30,23:59,04h 29m,399.0,22 Seats available,3.8,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Laxmi Shatabdi Travels,NON A/C Seater/ Sleeper (2+1),22:30,05:15,06h 45m,250.0,36 Seats available,3.1,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Jakhar Travels,NON A/C Seater/ Sleeper (2+1),21:15,03:00,05h 45m,250.0,36 Seats available,4.0,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Jakhar Travels,A/C Seater / Sleeper (2+1),19:30,23:55,04h 25m,400.0,25 Seats available,3.8,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),23:30,05:00,05h 30m,366.0,28 Seats available,3.0,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Sethi Yatra Company,NON A/C Seater/ Sleeper (2+1),18:30,23:55,05h 25m,451.0,25 Seats available,2.4,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Babu Travels,NON A/C Seater/ Sleeper (2+1),22:15,04:45,06h 30m,250.0,28 Seats available,2.8,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Gajraj Travels,Bharat Benz A/C Sleeper (2+1),21:00,02:00,05h 00m,800.0,18 Seats available,5.0,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Jai Shrinath Ji Ki Travels,Non A/C Seater / Sleeper (2+1),22:30,04:00,05h 30m,300.0,38 Seats available,3.4,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
M R Travels,AC Sleeper (2+1),18:00,23:45,05h 45m,1650.0,26 Seats available,3.0,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Mahadev Travels Pilani,A/C Seater / Sleeper (2+1),23:25,05:25,06h 00m,400.0,30 Seats available,2.3,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Ganesh Travels,NON A/C Seater/ Sleeper (2+1),20:30,02:15,05h 45m,300.0,35 Seats available,3.4,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Greenline (Karunamoyee),Volvo A/C Seater (2+2),13:10,17:10,04h 00m,486.0,19 Seats available,4.4,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
Greenline,Volvo A/C Seater (2+2),13:30,17:20,03h 50m,486.0,26 Seats available,3.9,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo B11R Multi Axle Seater (2+2),13:45,17:45,04h 00m,486.0,28 Seats available,4.4,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
Shyamoli Paribahan Pvt Ltd,Volvo Multi-Axle A/C Semi Sleeper (2+2),14:10,18:00,03h 50m,486.0,26 Seats available,3.8,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
Express Line (Karunamoyee),Volvo A/C Seater (2+2),14:20,18:10,03h 50m,486.0,28 Seats available,4.4,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
Greenline,Volvo A/C Seater (2+2),14:50,18:50,04h 00m,486.0,25 Seats available,4.1,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
Express Line (Karunamoyee),Volvo 9600 Multi Axle Semi-Sleeper (2+2),15:00,18:50,03h 50m,486.0,45 Seats available,4.0,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
Greenline (Karunamoyee),Volvo A/C B11R Multi Axle Semi Sleeper (2+2),15:30,19:30,04h 00m,486.0,20 Seats available,4.1,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
Greenline,Volvo A/C Seater (2+2),16:00,19:50,03h 50m,486.0,21 Seats available,4.1,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),16:00,20:00,04h 00m,486.0,32 Seats available,4.2,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
Greenline,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),13:15,15:05,01h 50m,429.0,27 Seats available,4.6,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo B11R Multi Axle Seater (2+2),13:15,14:15,01h 15m,429.0,24 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
Greenline (Karunamoyee),Volvo A/C Seater (2+2),13:15,15:30,02h 15m,429.0,31 Seats available,4.6,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
Express Line,Volvo 9600 Multi Axle Semi-Sleeper (2+2),13:30,15:40,02h 10m,429.0,37 Seats available,4.7,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
,Unknown,,,,,,0.0,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
WBTC (CTC) Habra- Barasat- Haldia - 180|16:45,Non AC Seater (2+3),16:45,19:30,02h 45m,97.0,34 Seats available,3.9,https://www.redbus.in/bus-tickets/haldia-to-kolkata,Haldia to Calcutta
Satadal Travels,A/C Seater (2+2),14:55,18:15,03h 20m,153.0,20 Seats available,3.8,https://www.redbus.in/bus-tickets/kolkata-to-haldia,Kolkata to Haldia
Diamond City Service,A/C Executive (2+3),15:10,18:55,03h 45m,165.0,29 Seats available,4.6,https://www.redbus.in/bus-tickets/kolkata-to-haldia,Kolkata to Haldia
Droupadi City Service,A/C Seater (2+3),15:20,18:10,02h 50m,160.0,56 Seats available,3.0,https://www.redbus.in/bus-tickets/kolkata-to-haldia,Kolkata to Haldia
Droupadi Paribahan,A/C Seater (2+3),14:10,16:58,02h 48m,160.0,61 Seats available,2.6,https://www.redbus.in/bus-tickets/kolkata-to-haldia,Kolkata to Haldia
Droupadi Bus Service,Non AC Seater (2+3),16:20,19:10,02h 50m,121.0,54 Seats available,2.2,https://www.redbus.in/bus-tickets/kolkata-to-haldia,Kolkata to Haldia
WBTC (CTC) KOLKATA - ASANSOL - PURULIA (AC VOLVO) Banglashree Express - 133|13:45,Volvo AC Seater (2+2),13:45,16:45,03h 00m,350.0,20 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Greenline,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),13:15,16:30,03h 15m,486.0,27 Seats available,4.1,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Greenline (Karunamoyee),Volvo A/C Seater (2+2),13:15,17:00,03h 45m,486.0,31 Seats available,4.6,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo B11R Multi Axle Seater (2+2),13:15,16:00,03h 00m,486.0,27 Seats available,4.4,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
,Unknown,,,,,,0.0,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-KOLKATA - ARAMBAG - NON STOP - 14:30 - 582,Non AC Seater (2+3),14:30,17:00,02h 30m,95.0,49 Seats available,3.7,https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal,Kolkata to Arambagh (West Bengal)
SBSTC-KOLKATA - ARAMBAG - NON STOP - 15:30 - 583,Non AC Seater (2+3),15:30,18:00,02h 30m,95.0,52 Seats available,3.7,https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal,Kolkata to Arambagh (West Bengal)
SBSTC-KOLKATA - ARAMBAG - 16:30 - 584,Non AC Seater (2+3),16:30,19:00,02h 30m,95.0,51 Seats available,4.4,https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal,Kolkata to Arambagh (West Bengal)
SBSTC-KOLKATA-ARAMBAG-17:30 - 585,Non AC Seater (2+3),17:30,20:00,02h 30m,95.0,52 Seats available,4.3,https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal,Kolkata to Arambagh (West Bengal)
Shyamoli Paribahan Pvt Ltd,Volvo Multi-Axle A/C seater/sleeper (2+1),23:30,04:30,05h 00m,350.0,47 Seats available,4.4,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Express Line,Volvo 9600 A/C Seater (2+2),23:45,04:45,05h 00m,299.0,46 Seats available,4.3,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Maa Chandi Travels,A/C Seater / Sleeper (2+2),22:00,05:30,07h 30m,360.0,36 Seats available,4.2,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
,Unknown,,,,,,0.0,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
,Unknown,,,,,,0.0,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Express Line,Volvo 9600 Multi Axle Semi-Sleeper (2+2),13:45,18:15,04h 30m,349.0,8 Seats available,4.5,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),13:30,18:25,04h 55m,300.0,10 Seats available,4.3,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Greenline,Volvo A/C Seater (2+2),13:40,18:25,04h 45m,300.0,7 Seats available,4.3,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
,Unknown,,,,,,0.0,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
,Unknown,,,,,,0.0,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
City Queen Bus Service,Non AC Seater (2+2),20:50,02:00,05h 10m,250.0,13 Seats available,2.3,https://www.redbus.in/bus-tickets/kolkata-to-bankura,Kolkata to Bankura
City Queen Bus Service,Non AC Seater (2+2),21:30,03:30,06h 00m,285.0,18 Seats available,2.2,https://www.redbus.in/bus-tickets/kolkata-to-bankura,Kolkata to Bankura
SBSTC-KOLKATA - MIDNAPUR - 14:00 (MID DEPOT) - 3150,Non AC Seater (2+3),14:00,17:00,03h 00m,110.0,52 Seats available,3.9,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,Kolkata to Midnapore
SBSTC-KOLKATA - JHARGRAM - VIA - DHARUA - 15:15(JHRGRAM) - 3798,Non AC Seater (2+3),15:15,18:15,03h 00m,110.0,52 Seats available,3.7,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,Kolkata to Midnapore
SBSTC-KOLKATA - MIDNAPUR - 15:30 (MID DEPOT) - 595,Non AC Seater (2+3),15:30,18:30,03h 00m,110.0,52 Seats available,3.9,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,Kolkata to Midnapore
SBSTC-KOLKATA - MIDNAPUR - 18:00 (MID DEPOT) - 597,Non AC Seater (2+3),18:00,21:00,03h 00m,110.0,47 Seats available,3.4,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,Kolkata to Midnapore
SBSTC-KOLKATA - MIDNAPUR - 18:45 (MID DEPOT) - 678,Non AC Seater (2+3),18:45,21:45,03h 00m,110.0,51 Seats available,3.7,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,Kolkata to Midnapore
WBTC (CTC) KOLKATA - ASANSOL - PURULIA (AC VOLVO) Banglashree Express - 133|13:45,Volvo AC Seater (2+2),13:45,17:40,03h 55m,430.0,19 Seats available,2.9,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo B11R Multi Axle Seater (2+2),13:15,17:00,04h 00m,524.0,19 Seats available,4.1,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
Greenline (Karunamoyee),Volvo A/C Seater (2+2),13:15,18:00,04h 45m,524.0,31 Seats available,4.4,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
Greenline,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),13:15,17:30,04h 15m,524.0,25 Seats available,4.7,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
,Unknown,,,,,,0.0,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
SBSTC-KOLKATA - DIGHA - 13:45 (MID DEPOT) - 971,Non AC Seater (2+3),13:45,00:00,10h 15m,80.0,52 Seats available,5.0,https://www.redbus.in/bus-tickets/kolkata-to-nimtouri,Kolkata to Nimtouri
SBSTC-KARUNAMOYEE - DIGHA - VIA DUNLOP - 14:00 (DIGHA) - 3836,Non AC Seater (2+3),14:00,00:00,10h 00m,95.0,52 Seats available,4.1,https://www.redbus.in/bus-tickets/kolkata-to-nimtouri,Kolkata to Nimtouri
SBSTC-KOLKATA - HALDIA - SPL - 14:05 (Haldia Depot) - 3015,Non AC Seater (2+3),14:05,00:00,09h 55m,80.0,52 Seats available,4.2,https://www.redbus.in/bus-tickets/kolkata-to-nimtouri,Kolkata to Nimtouri
SBSTC-KOLKATA - PURUNIA - 14:30 (MID DEPOT) - 1636,Non AC Seater (2+3),14:30,00:00,09h 30m,78.0,52 Seats available,4.1,https://www.redbus.in/bus-tickets/kolkata-to-nimtouri,Kolkata to Nimtouri
SBSTC-GARIA - DIGHA - 15:15 (DIGHA DEPOT) - 543,Non AC Seater (2+3),16:30,00:00,07h 30m,78.0,52 Seats available,4.4,https://www.redbus.in/bus-tickets/kolkata-to-nimtouri,Kolkata to Nimtouri
SBSTC-JHARGRAM - GARIA - VIA - CHOWRANGE-KOLKATA - 14:10 - 2214,Non AC Seater (2+3),14:10,00:00,09h 50m,160.0,20 Seats available,3.8,https://www.redbus.in/bus-tickets/jhargram-to-kolkata,Jhargram to Kolkata
SBSTC-JHARGRAM - KARUNAMOYEE - VIA-LODHASULI - 15:40 (JH - 3799,Non AC Seater (2+3),15:40,00:00,08h 20m,150.0,46 Seats available,4.5,https://www.redbus.in/bus-tickets/jhargram-to-kolkata,Jhargram to Kolkata
WBTC (CTC) KARUNAMOYEE (Salt Lake) -DIGHA - 102|15:25,Non AC Seater (2+3),15:25,19:00,03h 35m,134.0,43 Seats available,3.7,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi)
City Express (Maa Chandi),AC Seater (2+3),13:35,17:05,03h 30m,320.0,21 Seats available,3.5,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi)
Adhikary Paribahan,A/C Seater Push Back (2+3),15:00,18:30,03h 30m,365.0,15 Seats available,3.7,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi)
Snemita Paribahan (Ruposhi),AC Seater (2+3),15:55,19:50,03h 55m,330.0,30 Seats available,3.9,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi)
City Express (Ruposhi),Unknown,15:55,19:50,03h 55m,320.0,31 Seats available,3.5,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi)
SBSTC-KOLKATA - DIGHA - 13:45 (MID DEPOT) - 971,Non AC Seater (2+3),13:45,00:00,10h 15m,65.0,52 Seats available,4.5,https://www.redbus.in/bus-tickets/kolkata-to-kolaghat,Kolkata to Kolaghat
SBSTC-KARUNAMOYEE - DIGHA - VIA DUNLOP - 14:00 (DIGHA) - 3836,Non AC Seater (2+3),14:00,15:30,01h 30m,80.0,52 Seats available,4.5,https://www.redbus.in/bus-tickets/kolkata-to-kolaghat,Kolkata to Kolaghat
SBSTC-KOLKATA - MIDNAPUR - 14:00 (MID DEPOT) - 3150,Non AC Seater (2+3),14:00,00:00,10h 00m,64.0,52 Seats available,4.5,https://www.redbus.in/bus-tickets/kolkata-to-kolaghat,Kolkata to Kolaghat
SBSTC-KOLKATA - GOPIBALLAVPUR - 14:15 - 3991,Non AC Seater (2+3),14:15,00:00,09h 45m,64.0,52 Seats available,4.5,https://www.redbus.in/bus-tickets/kolkata-to-kolaghat,Kolkata to Kolaghat
SBSTC-KARUNAMOYEE - MIDNAPUR - 13:00 (MID DEPOT) - 976,Non AC Seater (2+3),14:30,00:00,09h 30m,65.0,51 Seats available,4.5,https://www.redbus.in/bus-tickets/kolkata-to-kolaghat,Kolkata to Kolaghat
Basu Travels,A/C Seater Push Back (2+3),23:30,01:45,02h 15m,249.0,20 Seats available,2.7,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal)
Basu Travels,A/C Seater / Sleeper (2+2),23:59,02:00,02h 01m,269.0,34 Seats available,2.7,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal)
Subhadip Travels(Kojagar),Non AC Seater (2+3),16:50,19:15,02h 25m,399.0,31 Seats available,0.0,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal)
Subhadip Travels(Radha Gobinda),A/C Seater (2+3),15:25,18:30,03h 05m,399.0,66 Seats available,0.0,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal)
Sagufta Travels (Santosh),Unknown,01:20,03:20,02h 00m,333.0,,3.2,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal)
